season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-11-14,1455818,7,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,0,0,0,1552,North Florida,2384,1184,16,Personal foul committed by Chris Davenport.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,1,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,10,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,2,0,2,1611,South Carolina,2371,1171,13,Demetrius Henry dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,745885,Demetrius Henry,NA,0,South Carolina,North Florida,1,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,19,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,2,0,2,1611,South Carolina,2346,1146,25,Shooting foul committed by Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Florida,North Florida,2,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,20,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,2,1,1,1552,North Florida,2346,1146,0,Dallas Moore makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,North Florida,North Florida,2,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,21,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,2,2,0,1552,North Florida,2346,1146,0,Dallas Moore makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,North Florida,South Carolina,2,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,25,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,4,2,2,1611,South Carolina,2331,1131,15,Tyrone Johnson makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,601539,Tyrone Johnson,NA,0,South Carolina,North Florida,3,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,27,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,4,2,2,1552,North Florida,2309,1109,22,Romelo Banks misses a hook shot from 8 feet out.,missed,FALSE,FALSE,Hook Shot,31,10.45,756290,Romelo Banks,NA,0,North Florida,South Carolina,4,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,28,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,4,2,2,1611,South Carolina,2303,1103,6,Duane Notice misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,745893,Duane Notice,NA,0,South Carolina,North Florida,5,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,30,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,4,4,0,1552,North Florida,2298,1098,5,Dallas Moore makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,756289,Dallas Moore,NA,0,North Florida,South Carolina,6,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,35,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,6,4,2,1611,South Carolina,2290,1090,8,Tyrone Johnson makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,601539,Tyrone Johnson,NA,0,South Carolina,South Carolina,7,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,36,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,6,4,2,1552,North Florida,2290,1090,0,Shooting foul committed by Romelo Banks.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,7,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,37,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,6,4,2,1611,South Carolina,2290,1090,0,Tyrone Johnson misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,North Florida,7,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,40,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,6,6,0,1552,North Florida,2278,1078,12,Dallas Moore makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,756289,Dallas Moore,NA,0,North Florida,South Carolina,8,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,43,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,4,8,6,2,1611,South Carolina,2267,1067,11,Demetrius Henry dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,745885,Demetrius Henry,NA,0,South Carolina,North Florida,9,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,45,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,8,6,2,1552,North Florida,2264,1064,3,Ospreys take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,58,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,8,6,2,1552,North Florida,2230,1030,34,Chris Davenport misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,7.600000000000001,20.25,756296,Chris Davenport,NA,0,North Florida,South Carolina,10,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,60,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,8,6,2,1552,North Florida,2220,1020,10,Personal foul committed by Chris Davenport.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,11,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Romelo Banks,Chris Davenport
2014-15,2014-11-14,1455818,61,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,8,6,2,1552,North Florida,2220,1020,0,Substitution: Demarcus Daniels in for Romelo Banks.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,69,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,8,6,2,1552,North Florida,2210,1010,10,Shooting foul committed by Chris Davenport.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,11,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,70,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,9,6,3,1611,South Carolina,2210,1010,0,Michael Carrera makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,11,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,71,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,10,6,4,1611,South Carolina,2210,1010,0,Michael Carrera makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,North Florida,11,NA,Tyrone Johnson,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,72,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,10,6,4,1611,South Carolina,2210,1010,0,Substitution: Marcus Stroman in for Tyrone Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,84,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,10,6,4,1552,North Florida,2181,981,29,Dallas Moore misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,756289,Dallas Moore,NA,0,North Florida,South Carolina,12,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,85,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2177,977,4,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,North Florida,13,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,85,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2177,977,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,North Florida,14,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,85,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2177,977,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,North Florida,15,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,85,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2177,977,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,North Florida,16,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,89,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1552,North Florida,2158,958,19,Offensive foul committed by Beau Beech.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Florida,South Carolina,17,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,90,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,NA,NA,2158,958,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,104,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2133,933,25,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,18,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,104,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2133,933,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,18,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,104,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2133,933,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,18,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,104,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,12,6,6,1611,South Carolina,2133,933,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,16.349999999999994,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,18,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,106,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,6,8,1611,South Carolina,2128,928,5,Demetrius Henry dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,745885,Demetrius Henry,NA,0,South Carolina,North Florida,18,NA,Marcus Stroman,Michael Carrera,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,110,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,6,8,1611,South Carolina,2113,913,15,Substitution: Laimonas Chatkevicius in for Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Stroman,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,111,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,6,8,1611,South Carolina,2113,913,0,Substitution: Tyrone Johnson in for Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,112,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,6,8,1611,South Carolina,2113,913,0,Substitution: Mindaugas Kacinas in for Duane Notice.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,121,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,8,6,1552,North Florida,2085,885,28,Demarcus Daniels makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,679364,Demarcus Daniels,NA,0,North Florida,South Carolina,19,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,125,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,14,8,6,1552,North Florida,2066,866,19,Personal foul committed by Demarcus Daniels.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,20,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,126,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,15,8,7,1611,South Carolina,2066,866,0,Mindaugas Kacinas makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,20,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,127,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,16,8,8,1611,South Carolina,2066,866,0,Mindaugas Kacinas makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,North Florida,20,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,138,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,16,8,8,1552,North Florida,2043,843,23,Dallas Moore misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,756289,Dallas Moore,NA,0,North Florida,South Carolina,21,NA,Marcus Stroman,Laimonas Chatkevicius,Tyrone Johnson,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
2014-15,2014-11-14,1455818,140,0,1,South Carolina,North Florida,Gamecocks,Ospreys,4,3,16,8,8,1611,South Carolina,2032,832,11,Substitution: Duane Notice in for Tyrone Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Stroman,Laimonas Chatkevicius,Duane Notice,Mindaugas Kacinas,Sindarius Thornwell,Shamiek Sheppard,Beau Beech,Jalen Nesbitt,Dallas Moore,Demarcus Daniels,Chris Davenport
